ID,Species,capt_date,SL_mm,SL_size_class,sex,weight_g,height_mm,sample_type,area,Long,Lat,d15N,d13C,d34S,CN_ratio,comment1,comment2
BH-90002,E.lucius,2020-02-05,762,,m,3202,,Muscle,NRB,13.37343,54.61217,15.89,-17.53,16.08,3.40511551155116,"",
BH-90003,E.lucius,2020-02-04,931,,f,6904,,Muscle,NRB,13.37343,54.61217,15.5133333333333,-18.28,19.8766666666667,3.49970261101807,"",
BH-90006,E.lucius,2020-02-17,678,,f,2462,,Muscle,Freshwater,13.02828,53.90387,19.48,-26.35,2.13,3.23347398030942,"",
BH-90007,E.lucius,2020-02-17,804,,f,3346,,Muscle,KJB,13.50849,54.47817,16.9233333333333,-17.6833333333333,4.62333333333333,3.29231031965054,"",
BH-90008,E.lucius,2020-02-17,563,,m,1404,,Muscle,Freshwater,13.02828,53.90387,19.22,-25.7,2.65,3.12665274878219,"",
BH-90009,E.lucius,2020-02-14,705,,f,2670,,Muscle,GB,13.70016,54.29596,15.6933333333333,-17.0566666666667,10.1433333333333,3.38906527929305,"",
BH-90010,E.lucius,2020-02-17,689,,f,2828,,Muscle,Freshwater,13.02828,53.90387,18.935,-26.375,1.075,3.1413864104324,"",
BH-90011,E.lucius,2020-02-14,641,,f,1954,,Muscle,GB,13.70016,54.29596,15.4733333333333,-17.4333333333333,9.74666666666667,3.40590649869646,"",
BH-90011,E.lucius,2020-02-14,641,,f,1954,,Muscle,GB,13.70016,54.29596,15.4733333333333,-17.4333333333333,9.74666666666667,3.40590649869646,Correct amount?,
BH-90013,E.lucius,2020-02-17,688,,f,3096,,Muscle,Freshwater,13.02828,53.90387,20.17,-26.21,1.62,3.18978150082518,"",
BH-90016,E.lucius,2020-02-14,637,,f,1932,,Muscle,GB,13.70016,54.29596,15.8,-18.2741010504085,13.17,3.51318764129616,"",
BH-90017,E.lucius,2020-02-14,677,,f,2334,,Muscle,GB,13.70016,54.29596,15.56,-17.15,11.0466666666667,3.30718551103009,"",
BH-90019,E.lucius,2020-02-14,821,,f,4896,,Muscle,GB,13.70016,54.29596,15.1433333333333,-20.0823230771646,15.8433333333333,3.53084057867445,"",
BH-90021,E.lucius,2020-02-24,758,,f,3926,,Muscle,KJB,13.50877,54.47808,17.4733333333333,-19.0633333333333,7.80666666666667,3.48388538892463,"",
BH-90023,E.lucius,2020-02-17,613,,f,1958,,Muscle,Freshwater,13.02828,53.90387,19.96,-26.47,2.33,3.21994990186964,"",
BH-90025,E.lucius,2020-02-17,645,,m,2046,,Muscle,KJB,13.50849,54.47817,18.3966666666667,-18.0095479267474,8.62333333333333,3.60511340250554,Homogeneity of replicates?,
BH-90025,E.lucius,2020-02-17,645,,m,2046,,Muscle,KJB,13.50849,54.47817,18.3966666666667,-18.0095479267474,8.62333333333333,3.60511340250554,"",
BH-90028,E.lucius,2020-02-14,589,,f,1474,,Muscle,GB,13.70016,54.29596,14.55,-16.1719170452478,10.72,3.50148148148148,"",
BH-90029,E.lucius,2020-02-17,761,,f,3294,,Muscle,Freshwater,13.02828,53.90387,20.42,-26.26,2.67,3.27448337278293,"",
BH-90030,E.lucius,2020-02-17,677,,m,2176,,Muscle,Freshwater,13.02828,53.90387,18.375,-22.4,7.28,3.3165965248552,"",
BH-90031,E.lucius,2020-02-17,977,,f,7922,,Muscle,Freshwater,13.02828,53.90387,20.93,-26.01,3.69,3.26849469994853,"",
BH-90032,E.lucius,2020-02-14,723,,f,3232,,Muscle,GB,13.70016,54.29596,15.77,-17.255,11.46,3.42613556492233,"",
BH-90034,E.lucius,2020-02-13,749,,m,3270,,Muscle,NRB,13.46558,54.55407,16.625,-18.105,10.44,3.33157809983897,"",
BH-90036,E.lucius,2020-02-18,755,,f,3744,,Muscle,Freshwater,13.36772,53.92109,20.095,-24.755,5.95,3.30661187929671,"",
BH-90037,E.lucius,2020-02-14,603,,f,1494,,Muscle,GB,13.70016,54.29596,15.48,-17.4566666666667,10.7033333333333,3.40455646887576,"",
BH-90039,E.lucius,2020-02-18,625,,m,1700,,Muscle,Freshwater,13.36772,53.92109,20.49,-25.68,5.05,3.28801697851463,"",
BH-90041,E.lucius,2020-02-18,694,,f,3232,,Muscle,Freshwater,13.36772,53.92109,19.1,-25.82,4.28,3.31928142779207,"",
BH-90046,E.lucius,2020-02-14,695,,m,2492,,Muscle,GB,13.70016,54.29596,15.9933333333333,-19.2833333333333,15.1,3.48908818264557,"",
BH-90049,E.lucius,2020-02-14,586,,f,1378,,Muscle,KJB,13.50877,54.47808,16.125,-17.755,3.81,3.2169385344595,"",
BH-90050,E.lucius,2020-02-28,890,,f,6748,,Muscle,S,13.12224,54.32929,15.49,-19.18,17.135,3.31573338680763,"",
BH-90054,E.lucius,2020-02-19,564,,f,1568,,Muscle,Freshwater,13.62226,53.86732,18.07,-25.225,6.675,3.23039438068019,"",
BH-90056,E.lucius,2020-02-19,841,,f,5444,,Muscle,Freshwater,13.62226,53.86732,18.775,-24.325,7.38,3.16755052575948,"",
BH-90057,E.lucius,2020-02-18,712,,f,2772,,Muscle,Freshwater,13.36772,53.92109,18.2333333333333,-25.8133333333333,4.71,3.29004424122937,"",
BH-90059,E.lucius,2020-02-18,594,,m,1754,,Muscle,Freshwater,13.36772,53.92109,19.755,-25.795,5.065,3.32408233904008,"",
BH-90060,E.lucius,2020-02-19,676,,m,2252,,Muscle,Freshwater,13.64957,53.86111,19.765,-24.51,6.36,3.32465660410962,"",
BH-90061,E.lucius,2020-02-19,713,,m,2744,,Muscle,Freshwater,13.62226,53.86732,19.9,-24.06,7.21,3.3771948563349,"",
BH-90064,E.lucius,2020-02-21,711,,f,2560,,Muscle,S,13.33426,54.27912,18.21,-20.975,12.885,3.23706532663317,"",
BH-90065,E.lucius,2020-02-18,672,,m,2036,,Muscle,Freshwater,13.36772,53.92109,19.58,-25.935,3.57,3.34771421205392,"",
BH-90066,E.lucius,2020-02-28,769,,m,3456,,Muscle,S,13.12224,54.32929,15.89,-18.89,14.895,3.43133024842362,"",
BH-90067,E.lucius,2020-02-19,735,,m,2840,,Muscle,Freshwater,13.62226,53.86732,20.08,-24.49,6.18,3.3322440087146,"",
BH-90068,E.lucius,2020-02-19,580,,m,1476,,Muscle,Freshwater,13.62226,53.86732,18.815,-25.135,5.33,3.29680302715237,"",
BH-90069,E.lucius,2020-02-18,665,,m,2054,,Muscle,Freshwater,13.36772,53.92109,19.24,-23.6042283406409,9.1,3.51299694189602,"",
BH-90070,E.lucius,2020-02-18,635,,f,2100,,Muscle,Freshwater,13.36772,53.92109,17.875,-26.91,3.29,3.22889938681082,"",
BH-90072,E.lucius,2020-03-02,914,,f,5666,,Muscle,P,13.89961,53.97959,17.3766666666667,-20.1974325781054,12.2833333333333,3.68873597474233,"",
BH-90073,E.lucius,2020-03-03,989,,f,8846,,Muscle,S,13.12224,54.32929,15.204,-17.846,12.336,3.40415479768181,"",
BH-90075,E.lucius,2020-03-02,656,,f,2344,,Muscle,WRB,13.15802,54.53845,14.91,-17.3766666666667,10.0566666666667,3.3846165164795,"",
BH-90079,E.lucius,2020-03-03,640,,f,2316,,Muscle,S,13.12224,54.32929,15.75,-20.095,13.625,3.41999381526249,"",
BH-90081,E.lucius,2020-03-03,725,,m,3056,,Muscle,S,13.12224,54.32929,16.556,-17.752,11.848,3.3765659930089,"",
BH-90085,E.lucius,2020-03-03,1170,,f,,,Muscle,S,13.12224,54.32929,16.445,-18.15,13.405,3.37533679753657,"",
BH-90088,E.lucius,2020-02-28,717,,m,2824,,Muscle,S,13.12224,54.32929,16.345,-17.885,13.68,3.37270582643574,"",
BH-90089,E.lucius,2020-02-28,726,,m,2852,,Muscle,S,13.12224,54.32929,16.585,-17.91,12.525,3.31359002225327,"",
BH-90091,E.lucius,2020-02-28,780,,f,4410,,Muscle,S,13.12224,54.32929,15.985,-18.11,12.09,3.30155515477634,"",
BH-90092,E.lucius,2020-02-28,616,,m,2098,,Muscle,S,13.12224,54.32929,15.415,-17.97,8.8,3.24615362495366,"",
BH-90094,E.lucius,2020-02-28,777,,f,4324,,Muscle,S,13.12224,54.32929,15.74,-17.4,13.885,3.32030786998344,"",
BH-90099,E.lucius,2020-03-03,880,,f,5930,,Muscle,S,13.12224,54.32929,16.485,-18.445,13.93,3.27184986230393,"",
BH-90103,E.lucius,2020-03-03,971,,f,9016,,Muscle,S,13.12224,54.32929,16.78,-19.59,16.14,3.43272171253823,"",
BH-90105,E.lucius,2020-02-28,681,,m,2914,,Muscle,S,13.12224,54.32929,16.56,-18.595,14.025,3.40480053651783,"",
BH-90106,E.lucius,2020-03-02,557,,f,1454,,Muscle,WRB,13.15802,54.53845,13.41,-17.3116646536404,10.5266666666667,3.77824891302137,"",
BH-90107,E.lucius,2020-03-03,744,,m,3266,,Muscle,S,13.12224,54.32929,16.68,-17.51,13.225,3.41167398087767,"",
BH-90109,E.lucius,2020-03-02,700,,f,2456,,Muscle,P,13.89961,53.97959,15.25,-21.94,9.38333333333333,3.4035217806607,"",
BH-90110,E.lucius,2020-02-28,671,,m,2398,,Muscle,S,13.12224,54.32929,15.74,-18.58,12.46,3.46945218944462,"",
BH-90111,E.lucius,2020-02-28,744,,m,3080,,Muscle,S,13.12224,54.32929,16.745,-18.84,13.68,3.39448103966016,"",
BH-90112,E.lucius,2020-03-03,786,,f,3562,,Muscle,S,13.12224,54.32929,16.78,-18.66,14.95,3.28179824561404,"",
BH-90113,E.lucius,2020-02-28,1005,,f,7862,,Muscle,S,13.12224,54.32929,16.615,-18.0675,13.2875,3.34280524866483,"",
BH-90116,E.lucius,2020-03-03,753,,m,3288,,Muscle,S,13.12224,54.32929,16.525,-17.69,13.235,3.29369264141498,"",
BH-90117,E.lucius,2020-02-27,719,,m,2790,,Muscle,DZB,12.945,54.43843,16.7433333333333,-17.2764530095342,11.28,3.58971053089946,"",
BH-90119,E.lucius,2020-03-02,668,,f,2480,,Muscle,WRB,13.15802,54.53845,15.31,-16.915,10.46,3.33846989646642,"",
BH-90120,E.lucius,2020-02-27,800,,f,4396,,Muscle,DZB,12.94354,54.43757,14.68,-20.3666666666667,12.8766666666667,3.43697236558064,"",
BH-90121,E.lucius,2020-03-03,800,,f,4526,,Muscle,S,13.12224,54.32929,16.54,-19.32,13.485,3.31389213187096,"",
BH-90122,E.lucius,2020-03-02,706,,m,2926,,Muscle,WRB,13.15802,54.53845,14.1,-17.5825922331978,12.9033333333333,3.58549134489075,"",
BH-90123,E.lucius,2020-03-03,741,,m,3086,,Muscle,S,13.12224,54.32929,15.07,-18.92,13.435,3.39771647019666,"",
BH-90124,E.lucius,2020-02-27,875,,f,5176,,Muscle,DZB,12.94354,54.43757,15.83,-19.14,11.5833333333333,3.4114847037393,"",
BH-90126,E.lucius,2020-02-28,755,,m,3248,,Muscle,S,13.12224,54.32929,16.345,-17.255,13.805,3.29840940866848,"",
BH-90128,E.lucius,2020-03-03,870,,f,5814,,Muscle,S,13.12224,54.32929,16.49,-17.485,13.83,3.24767605184192,"",
BH-90129,E.lucius,2020-03-03,804,,m,3702,,Muscle,S,13.12224,54.32929,16.545,-17.59,13.13,3.43532603121496,"",
BH-90130,E.lucius,2020-02-27,754,,f,4206,,Muscle,DZB,12.94327,54.4253,15.55,-17.4233333333333,9.34333333333333,3.29589458170388,"",
BH-90132,E.lucius,2020-02-27,995,,f,7940,,Muscle,DZB,12.95194,54.43716,15.77,-20.35,13.09,3.30712365591398,"",
BH-90133,E.lucius,2020-02-27,955,,f,7028,,Muscle,DZB,12.94878,54.43542,15.27,-18.8466666666667,11.7666666666667,3.45995651948518,"",
BH-90134,E.lucius,2020-02-27,826,,f,5002,,Muscle,DZB,12.95143,54.43487,15.8833333333333,-19.06,12.6066666666667,3.47549584270459,"",
BH-90135,E.lucius,2020-03-03,815,,m,4160,,Muscle,S,13.12224,54.32929,16.43,-17.795,14.245,3.4947018809941,"",
BH-90136,E.lucius,2020-02-28,1102,,f,11776,,Muscle,S,13.12224,54.32929,16.675,-18.72,12.395,3.31900640329933,"",
BH-90138,E.lucius,2020-03-03,753,,f,3944,,Muscle,S,13.12224,54.32929,16.21,-17.5830838426099,14.82,3.5897644191714,"",
BH-90139,E.lucius,2020-03-03,771,,f,3174,,Muscle,S,13.12224,54.32929,16.585,-18.625,14.095,3.32518014433349,"",
BH-90140,E.lucius,2020-03-03,940,,f,6646,,Muscle,S,13.12224,54.32929,16.25,-18.01,14.42,3.41087613293051,"",
BH-90141,E.lucius,2020-02-28,745,,m,3132,,Muscle,S,13.12224,54.32929,17.465,-18.515,13.665,3.36538393955368,"",
BH-90141,E.lucius,2020-02-28,745,,m,3132,,Muscle,S,13.12224,54.32929,17.465,-18.515,13.665,3.36538393955368,Homogeneity of replicates?,
BH-90142,E.lucius,2020-03-03,894,,f,5148,,Muscle,S,13.12224,54.32929,16.15,-18.77,14.22,3.31838201405692,"",
BH-90144,E.lucius,2020-03-03,799,,f,4112,,Muscle,S,13.12224,54.32929,16.72,-17.915,13.515,3.20359463981918,"",
BH-90145,E.lucius,2020-03-03,721,,m,3156,,Muscle,S,13.12224,54.32929,16.845,-17.68,13.56,3.39247952211704,"",
BH-90146,E.lucius,2020-03-03,730,,m,2828,,Muscle,S,13.12224,54.32929,16.48,-17.36,13.92,3.26682134570766,"",
BH-90147,E.lucius,2020-03-03,1082,,f,10186,,Muscle,S,13.12224,54.32929,16.36,-16.31,14.77,3.01898734177215,"",
BH-90148,E.lucius,2020-03-03,696,,m,2662,,Muscle,S,13.12224,54.32929,16.865,-16.55,11.94,3.28555155331545,"",
BH-90149,E.lucius,2020-03-03,739,,m,2950,,Muscle,S,13.12224,54.32929,16.61,-17.815,13.585,3.3579392605999,"",
BH-90152,E.lucius,2020-03-03,695,,m,2602,,Muscle,S,13.12224,54.32929,15.95,-17.7,13.075,3.35179436835883,"",
BH-90154,E.lucius,2020-03-03,712,,f,3118,,Muscle,S,13.12224,54.32929,16.19,-18.22,13.195,3.27258312340319,"",
BH-90155,E.lucius,2020-03-03,726,,m,3108,,Muscle,S,13.12224,54.32929,16.525,-18.29,12.755,3.33432687201275,"",
BH-90156,E.lucius,2020-03-03,798,,f,4690,,Muscle,S,13.12224,54.32929,16.3,-19.695,13.345,3.27469571372005,"",
BH-90157,E.lucius,2020-03-03,793,,m,3854,,Muscle,S,13.12224,54.32929,16.075,-18.395,12.74,3.44510363618277,"",
BH-90181,E.lucius,2020-03-16,834,,f,5294,,Muscle,WRB,13.10375,54.40762,15.6266666666667,-16.4966666666667,9.96666666666667,3.36540700860629,"",
BH-90187,E.lucius,2020-03-18,646,,m,1874,,Muscle,Freshwater,13.26729,54.38199,15.9233333333333,-16.28,13.0433333333333,3.36260655285679,"",
BH-90190,E.lucius,2020-03-05,792,,f,4472,,Muscle,DZB,12.95131,54.43859,14.885,-16.98,9.885,3.30411915954601,"",
BH-90192,E.lucius,2020-03-04,737,,f,3790,,Muscle,NRB,13.37287,54.61224,15.15,-18.65,17.04,3.43249074772513,"",
BH-90199,E.lucius,2020-03-05,778,,f,4075,,Muscle,DZB,12.95131,54.43859,16.235,-18.64,9.235,3.29537640932302,"",
BH-90202,E.lucius,2020-03-10,705,,f,2870,,Muscle,NRB,13.35324,54.55135,16.0633333333333,-19.2666666666667,17.49,3.4019707146514,"",
BH-90203,E.lucius,2020-03-05,758,,f,4188,,Muscle,DZB,12.95131,54.43859,15.7625,-17.7261152409374,10.0025,3.53640111834814,"",
BH-90207,E.lucius,2020-03-05,706,,m,2724,,Muscle,DZB,12.95131,54.43859,16.5233333333333,-17.1526471853081,8.5,3.51536587200536,"",
BH-90211,E.lucius,2020-03-10,812,,f,3818,,Muscle,NRB,13.35324,54.55135,13.9333333333333,-18.3966666666667,17.3666666666667,3.45626248280461,"",
BH-90219,E.lucius,2020-03-05,774,,m,3070,,Muscle,DZB,12.95131,54.43859,16.045,-18.8,9.475,3.37861640988017,"",
BH-90223,E.lucius,2020-03-09,630,,f,1826,,Muscle,WRB,13.18984,54.45946,14.1733333333333,-16.9937965751396,10.9233333333333,3.63385615063,"",
BH-90224,E.lucius,2020-03-09,659,,f,2232,,Muscle,WRB,13.18984,54.45946,17.3166666666667,-19.1133333333333,10.3933333333333,3.44786912474744,"",
BH-90230,E.lucius,2020-03-05,797,,f,4544,,Muscle,DZB,12.95131,54.43859,16.22,-17.68,10.295,3.34183694285038,"",
BH-90234,E.lucius,2020-03-05,760,,f,3250,,Muscle,GB,13.42143,54.17592,15.67,-18.1237809649091,11.4,3.67914438502674,"",
BH-90240,E.lucius,2020-03-04,701,,f,3156,,Muscle,NRB,13.22779,54.61461,13.7066666666667,-18.31,20.78,3.40888454188563,"",
BH-90241,E.lucius,2020-03-05,677,,m,2222,,Muscle,GB,13.42143,54.17592,15.6466666666667,-16.4533333333333,11.7466666666667,3.27836385387696,"",
BH-90244,E.lucius,2020-03-10,902,,f,4846,,Muscle,NRB,13.35324,54.55135,16.0033333333333,-19.0166666666667,17.6466666666667,3.4278334073866,"",
BH-90245,E.lucius,2020-03-05,635,,f,1912,,Muscle,GB,13.42143,54.17592,15.02,-17.2033333333333,10.4366666666667,3.41737505868402,"",
BH-90247,E.lucius,2020-03-05,741,,m,2854,,Muscle,GB,13.42143,54.17592,16.08,-18.7064233104539,15.27,3.51719970588749,"",
BH-90247,E.lucius,2020-03-05,741,,m,2854,,Muscle,GB,13.42143,54.17592,16.08,-18.7064233104539,15.27,3.51719970588749,Homogeneity of replicates? Correct amount?,
BH-90248,E.lucius,2020-03-05,724,,m,3458,,Muscle,DZB,12.95131,54.43859,16.4025,-18.315,8.58,3.36311135945447,"",
BH-90254,E.lucius,2020-03-06,753,,f,2690,,Muscle,NRB,13.48941,54.55813,15.965,-19.14,6.775,3.2000231754593,"",
BH-90255,E.lucius,2020-03-11,641,,m,1970,,Muscle,NRB,13.37753,54.54492,16.835,-18.11,8.955,3.2790248203262,"",
BH-90256,E.lucius,2020-03-09,656,,f,2630,,Muscle,NRB,13.35297,54.55126,15.5966666666667,-19.31,15.69,3.31479131192401,"",
BH-90259,E.lucius,2020-03-09,770,,m,3498,,Muscle,WRB,13.18984,54.45946,16.07,-17.95,11.4866666666667,3.42574442395229,"",
BH-90264,E.lucius,2020-03-05,689,,m,2112,,Muscle,GB,13.42143,54.17592,16.0233333333333,-18.7866666666667,14.2966666666667,3.38284511234978,"",
BH-90269,E.lucius,2020-03-09,752,,m,3628,,Muscle,WRB,13.18984,54.45946,15.9633333333333,-16.9566666666667,11.1733333333333,3.46337073582231,"",
BH-90273,E.lucius,2020-03-06,663,,m,2052,,Muscle,NRB,13.48941,54.55813,16.93,-19.21,7.45,3.3289605908947,"",
BH-90276,E.lucius,2020-03-05,690,,m,2282,,Muscle,GB,13.42143,54.17592,15.3166666666667,-18.6914496153409,14.05,3.96665576798213,"",
BH-90282,E.lucius,2020-03-05,656,,f,2180,,Muscle,GB,13.42143,54.17592,15.2166666666667,-17.3833333333333,11.1433333333333,3.39143250413651,"",
BH-90283,E.lucius,2020-03-05,625,,m,1864,,Muscle,GB,13.42143,54.17592,16.3733333333333,-18.1766666666667,13.1333333333333,3.46082630325687,"",
BH-90284,E.lucius,2020-03-09,762,,m,2990,,Muscle,WRB,13.18984,54.45946,15.5666666666667,-18.33,12.8633333333333,3.4010758787865,"",
BH-90285,E.lucius,2020-03-04,791,,m,3928,,Muscle,P,13.89961,53.97959,17.24,-22.2635068406261,8.88333333333333,3.54406455701208,"",
BH-90288,E.lucius,2020-03-09,736,,m,3400,,Muscle,WRB,13.18984,54.45946,16.0833333333333,-16.47,11.4066666666667,3.45424751957122,"",
BH-90289,E.lucius,2020-03-09,710,,m,2866,,Muscle,WRB,13.18984,54.45946,16.6966666666667,-18.8766666666667,8.94666666666667,3.44768901969229,"",
BH-90290,E.lucius,2020-03-09,735,,m,2718,,Muscle,WRB,13.18984,54.45946,13.71,-18.0141223543656,11.78,3.70886075949367,"",
BH-90291,E.lucius,2020-03-09,625,,m,1906,,Muscle,WRB,13.18984,54.45946,16.2366666666667,-19.4566666666667,8.40666666666667,3.41512743633158,"",
BH-90292,E.lucius,2020-03-06,770,,f,3354,,Muscle,NRB,13.48941,54.55813,16.535,-18.28,10.2625,3.36733173408011,"",
BH-90293,E.lucius,2020-03-09,793,,f,4408,,Muscle,WRB,13.18984,54.45946,16.3933333333333,-18.72,11.2166666666667,3.45664760018604,"",
BH-90300,E.lucius,2020-03-06,940,,f,5798,,Muscle,NRB,13.48941,54.55813,15.925,-19.515,11.47,3.41289844329133,"",
BH-90306,E.lucius,2020-03-17,612,,m,1540,,Muscle,Freshwater,12.72818,54.29974,16.845,-22.875,10.69,3.09400725157758,"",
BH-90311,E.lucius,2020-03-16,590,,m,1566,,Muscle,WRB,13.18173,54.45419,15.97,-16.6789613597337,11.0333333333333,3.50590746690274,"",
BH-90312,E.lucius,2020-03-12,702,,m,2860,,Muscle,WRB,13.18248,54.45459,15.52,-19.52,11.4333333333333,3.44195735205746,"",
BH-90313,E.lucius,2020-03-16,721,,m,2988,,Muscle,WRB,13.10375,54.40762,16.3466666666667,-15.9917851263872,10.9166666666667,3.57167426615084,"",
BH-90314,E.lucius,2020-03-17,612,,m,1652,,Muscle,Freshwater,12.72818,54.29974,16.73,-23.62,5.9,3.25207379498108,"",
BH-90317,E.lucius,2020-03-16,780,,m,3850,,Muscle,WRB,13.10375,54.40762,15.7,-18.5358129234676,13.4333333333333,3.8937131454175,"",
BH-90318,E.lucius,2020-03-16,651,,m,2098,,Muscle,WRB,13.10375,54.40762,16.4466666666667,-18.17,11.4933333333333,3.44269281712035,"",
BH-90320,E.lucius,2020-03-16,603,,f,1916,,Muscle,WRB,13.10375,54.40762,14.04,-16.5933333333333,9.10666666666667,3.23915607733118,"",
BH-90321,E.lucius,2020-03-16,687,,m,2334,,Muscle,WRB,13.10375,54.40762,15.825,-17.7660392754963,12.41,3.63047638139094,"",
BH-90323,E.lucius,2020-03-16,691,,m,2232,,Muscle,WRB,13.10375,54.40762,15.4266666666667,-17.496570656836,12.3,3.5244724842567,"",
BH-90324,E.lucius,2020-03-16,661,,m,2312,,Muscle,WRB,13.10375,54.40762,16.05,-16.7,9.915,3.30673903211217,"",
BH-90325,E.lucius,2020-03-16,744,,m,3236,,Muscle,WRB,13.10375,54.40762,16.2533333333333,-17.2933333333333,10.65,3.48774733783465,"",
BH-90326,E.lucius,2020-03-18,730,,m,3112,,Muscle,GB,13.33426,54.27912,16.3566666666667,-19.389454582928,14.4366666666667,3.59522301868881,"",
BH-90330,E.lucius,2020-03-17,810,,f,3550,,Muscle,Freshwater,12.72818,54.29974,16.385,-20.565,13.39,3.0073949744158,"",
BH-90331,E.lucius,2020-03-18,673,,f,2648,,Muscle,GB,13.33426,54.27912,15.5466666666667,-20.7033333333333,11.7533333333333,3.48147933365068,"",
BH-90332,E.lucius,2020-03-16,1161,,f,11180,,Muscle,WRB,13.10375,54.40762,16.2833333333333,-19.15,12.9666666666667,3.33435818007756,"",
BH-90340,E.lucius,2020-03-16,762,,m,3208,,Muscle,NRB,13.35295,54.55123,15.3633333333333,-18.2133333333333,18.9966666666667,3.49067564744906,"",
BH-90342,E.lucius,2020-03-16,784,,f,2892,,Muscle,NRB,13.35295,54.55123,16.25,-18.97,19.53,3.4132730015083,"",
BH-90345,E.lucius,2020-03-16,650,,m,2260,,Muscle,WRB,13.10375,54.40762,16.9833333333333,-18.2133333333333,10.1233333333333,3.4780838975617,"",
BH-90348,E.lucius,2020-03-16,691,,m,3040,,Muscle,WRB,13.10375,54.40762,15.9366666666667,-17.3433333333333,11.0166666666667,3.44925224917136,"",
BH-90349,E.lucius,2020-03-16,750,,m,3264,,Muscle,WRB,13.10375,54.40762,16.3266666666667,-17.54,9.69333333333333,3.43388623211719,"",
BH-90349,E.lucius,2020-03-16,750,,m,3264,,Muscle,WRB,13.10375,54.40762,16.3266666666667,-17.54,9.69333333333333,3.43388623211719,Homogeneity of replicates?,
