ID,Species,capt_date,SL_mm,SL_size_class,sex,weight_g,height_mm,sample_type,area,Long,Lat,d15N,d13C,d34S,CN_ratio,comment1,comment2
BH-90350,E.lucius,2020-03-16,772,,f,4470,,Muscle,WRB,13.10375,54.40762,14.65,-18.155,15.235,3.13300799443254,"",
BH-90351,E.lucius,2020-03-17,751,,f,3764,,Muscle,Freshwater,12.72818,54.29974,15.735,-21.35,10.68,3.09629873118138,"",
BH-90352,E.lucius,2020-03-12,703,,m,2840,,Muscle,WRB,13.18248,54.45459,15.4533333333333,-17.21,10.0633333333333,3.4400466478949,"",
BH-90355,E.lucius,2020-03-16,747,,f,3386,,Muscle,P,13.89984,53.97986,19,-24.5733333333333,7.75333333333333,3.46663246198308,"",
BH-90356,E.lucius,2020-03-17,481,,f,726,,Muscle,Freshwater,12.72818,54.29974,16.035,-16.0953356550002,9.66,3.76761969765913,"",
BH-90360,E.lucius,2020-03-16,841,,f,4024,,Muscle,NRB,13.35295,54.55123,15.77,-17.51,20.95,3.35867158671587,"",
BH-90363,E.lucius,2020-03-12,636,,f,1996,,Muscle,WRB,13.18248,54.45459,16.6866666666667,-18.5033333333333,9.04,3.41248733083092,"",
BH-90364,E.lucius,2020-03-17,636,,f,2298,,Muscle,Freshwater,12.72818,54.29974,15.695,-21.405,10.765,3.21028694673668,"",
BH-90366,E.lucius,2020-03-17,616,,m,1742,,Muscle,Freshwater,12.72818,54.29974,17.2,-23.26,8.38,3.11620819193114,"",
BH-90371,E.lucius,2020-03-16,751,,f,3474,,Muscle,WRB,13.10375,54.40762,17.275,-18.175,11.365,3.42835911205735,"",
BH-90372,E.lucius,2020-03-16,848,,f,4014,,Muscle,NRB,13.35295,54.55123,13.17,-16.24,17.92,3.43196202531646,"",
BH-90374,E.lucius,2020-03-18,663,,m,2030,,Muscle,Freshwater,13.26729,54.38199,15.86,-17.0133333333333,12.8666666666667,3.33496415986457,"",
BH-90376,E.lucius,2020-03-16,624,,m,1942,,Muscle,WRB,13.10375,54.40762,16.28,-17.31,9.24666666666667,3.29422212366475,"",
BH-90377,E.lucius,2020-03-12,657,,m,2020,,Muscle,WRB,13.18248,54.45459,16.4666666666667,-19.5133333333333,8.16666666666667,3.43957589172284,Correct amount on wellplate sheet?,
BH-90377,E.lucius,2020-03-12,657,,m,2020,,Muscle,WRB,13.18248,54.45459,16.4666666666667,-19.5133333333333,8.16666666666667,3.43957589172284,"",
BH-90379,E.lucius,2020-03-16,715,,m,2348,,Muscle,P,13.89984,53.97986,17.13,-22.7177779029723,9.07333333333333,3.55266236790841,"",
BH-90379,E.lucius,2020-03-16,715,,m,2348,,Muscle,P,13.89984,53.97986,17.13,-22.7177779029723,9.07333333333333,3.55266236790841,Homogeneity of replicates?,
BH-90381,E.lucius,2020-03-17,614,,m,1456,,Muscle,Freshwater,12.72818,54.29974,16.28,-21.69,6.47,3.31349660919561,"",
BH-90383,E.lucius,2020-03-12,785,,f,3916,,Muscle,WRB,13.18248,54.45459,16.985,-17.705,9.99,3.41567219007613,Homogeneity of replicates?,
BH-90383,E.lucius,2020-03-12,785,,f,3916,,Muscle,WRB,13.18248,54.45459,16.985,-17.705,9.99,3.41567219007613,"",
BH-90389,E.lucius,2020-03-12,738,,m,3614,,Muscle,WRB,13.18248,54.45459,15.1733333333333,-17.002958276333,11.4633333333333,3.54488766658585,"",
BH-90391,E.lucius,2020-03-16,586,,m,1388,,Muscle,P,13.89984,53.97986,16.195,-21.445,10.435,3.36953713923397,"",
BH-90392,E.lucius,2020-03-17,651,,m,1826,,Muscle,Freshwater,12.72818,54.29974,15.94,-22.055,11.37,2.96916745743486,"",
BH-90393,E.lucius,2020-03-16,744,,m,2988,,Muscle,NRB,13.35295,54.55123,15.73,-17.4199980014661,16.84,3.59440559440559,"",
BH-90399,E.lucius,2020-03-16,612,,m,1706,,Muscle,P,13.89984,53.97986,19.23,-22.4145363502382,8.98333333333333,3.64279074877621,"",
BH-90400,E.lucius,2020-03-16,752,,m,3496,,Muscle,WRB,13.10375,54.40762,15.6666666666667,-18.64,10.06,3.49326708624672,"",
BH-90402,E.lucius,2020-03-20,707,,m,2316,,Muscle,WRB,13.12548,54.55629,14.1133333333333,-17.1380104646263,11.4266666666667,3.59739545972706,"",
BH-90403,E.lucius,2020-03-18,865,,f,4070,,Muscle,Freshwater,13.26729,54.38199,15.705,-17.86,12.07,3.26215690428855,"",
BH-90404,E.lucius,2020-03-18,761,,m,3124,,Muscle,Freshwater,13.26729,54.38199,15.055,-17.19,10.905,3.23905396577316,"",
BH-90406,E.lucius,2020-03-18,820,,f,4826,,Muscle,Freshwater,13.26729,54.38199,16.28,-17.7552941954369,12.11,3.55639097744361,"",
BH-90409,E.lucius,2020-03-18,790,,f,3334,,Muscle,Freshwater,13.26729,54.38199,16.7,-18.085,10.23,3.36843903265786,"",
BH-90414,E.lucius,2020-03-18,666,,m,1956,,Muscle,Freshwater,13.26729,54.38199,15.858,-16.928,11.926,3.33420552819018,"",
BH-90415,E.lucius,2020-03-18,646,,m,2020,,Muscle,Freshwater,13.26729,54.38199,15.755,-16.41,14.15,3.31223105122301,"",
BH-90417,E.lucius,2020-03-22,716,,m,2404,,Muscle,Freshwater,13.40562,54.29683,16.86,-19.3633333333333,12.3366666666667,3.45841256054032,"",
BH-90418,E.lucius,2020-03-18,696,,m,2614,,Muscle,Freshwater,13.26729,54.38199,16.38,-17.25,10.945,3.29137833698814,"",
BH-90419,E.lucius,2020-03-19,660,,m,1924,,Muscle,Freshwater,13.279487,54.478321,16.6433333333333,-16.4263501432131,9.9,3.51481206544361,"",
BH-90427,E.lucius,2020-03-18,615,,m,1652,,Muscle,Freshwater,13.26729,54.38199,16.78,-17.04,9.325,3.34043559076744,"",
BH-90430,E.lucius,2020-03-19,773,,f,3044,,Muscle,Freshwater,13.279487,54.478321,16.34,-17.73,11.4,3.31120628122769,"",
BH-90434,E.lucius,2020-03-19,722,,m,3074,,Muscle,Freshwater,13.279487,54.478321,16.63,-17.06,10.685,3.41488770265478,"",
BH-90435,E.lucius,2020-03-19,720,,m,2138,,Muscle,Freshwater,13.279487,54.478321,16.815,-17.13,10.945,3.40693349493813,"",
BH-90436,E.lucius,2020-03-19,697,,m,2542,,Muscle,Freshwater,13.279487,54.478321,15.72,-17.215,9.89,3.34571537522244,"",
BH-90459,E.lucius,2020-03-22,631,,m,1854,,Muscle,Freshwater,13.40562,54.29683,15.8366666666667,-18.96,12.8666666666667,3.47014018095367,"",
BH-90469,E.lucius,2020-03-23,657,,m,2454,,Muscle,WRB,13.17399,54.40924,15.6733333333333,-16.0771463704335,15.1566666666667,3.52360951250173,"",
BH-90475,E.lucius,2020-03-23,753,,m,3158,,Muscle,WRB,13.17399,54.40924,15.18,-15.7853082981986,16.3666666666667,3.50139475957462,"",
BH-90540,E.lucius,2020-03-24,717,,m,2602,,Muscle,Freshwater,13.26724,54.38206,15.4,-17.24,10.75,3.27117053068041,"",
BH-90543,E.lucius,2020-03-24,715,,m,2522,,Muscle,Freshwater,13.26724,54.38206,15.67,-17.5144178821337,15.785,3.57272691370017,"",
BH-90546,E.lucius,2020-03-24,685,,f,2544,,Muscle,Freshwater,13.26724,54.38206,15.2,-17.9039148847542,14.83,4.07551867219917,"",
BH-90588,E.lucius,2020-03-26,792,,f,3736,,Muscle,Freshwater,13.28531,54.38045,15.26,-17.365,10.38,3.36444347460998,"",
BH-90721,E.lucius,2020-03-26,705,,m,2620,,Muscle,Freshwater,13.28531,54.38045,15.34,-16.88,10.135,3.2794463513941,"",
BH-90737,E.lucius,2020-11-24,685,,m,2553,,Muscle,GB,13.45889,54.32808,16.61,-19.285,18.265,3.22703392577386,"",
BH-90750,E.lucius,2020-11-09,1066,,f,10454,,Muscle,DZB,12.94566,54.43722,16.2666666666667,-19.4982039682371,13.1166666666667,4.92298630531294,"",
BH-90751,E.lucius,2020-11-09,1013,,f,7125,,Muscle,DZB,12.94566,54.43722,16.43,-19.7514504633745,12.04,5.33366733466934,"",
BH-90752,E.lucius,2020-11-24,1065,,f,8935,,Muscle,GB,13.46086,54.33058,18.835,-20.250741110579,19.14,5.98291630768118,"",
BH-90756,E.lucius,2020-11-24,655,,f,2410,,Muscle,GB,13.46086,54.33058,15.015,-18.1814266593879,14.79,3.6148298674325,"",
BH-90759,E.lucius,2020-11-09,785,,f,3780,,Muscle,DZB,12.94566,54.43722,16.6533333333333,-17.7533333333333,9.24666666666667,3.48622222246918,"",
BH-90760,E.lucius,2020-11-09,756,,m,2840,,Muscle,DZB,12.94566,54.43722,15.18,-18.0166666666667,8.75,3.38907877413216,"",
BH-90773,E.lucius,2021-03-10,943,,f,6218,,Muscle,DZB,,,14.5966666666667,-18.6129673676147,16.8833333333333,3.75604476058183,"",
BH-90783,E.lucius,2020-12-10,972,,f,6148,,Muscle,WRB,13.19186,54.46117,15.82,-17.7533333333333,12.0966666666667,3.30050934883986,"",
BH-90794,E.lucius,2020-12-10,819,,f,4340,,Muscle,WRB,13.19186,54.46117,14.9,-16.47,11.07,3.24087078651685,"",
BH-90853,E.lucius,2021-03-08,875,,f,6848,,Muscle,DZB,,,15.535,-18.1944560092808,16.795,3.64039902694067,"",
BH-90855,E.lucius,2021-03-09,764,,f,3786,,Muscle,DZB,12.945528,54.434139,14.7366666666667,-18.2066666666667,14.2166666666667,3.47804531831283,"",
BH-90882,E.lucius,2021-03-08,962,,f,7014,,Muscle,DZB,12.945528,54.434139,14.635,-17.25,16.125,3.33382085008032,"",
BH-90886,E.lucius,2021-03-09,820,,f,4219.8,,Muscle,DZB,,,14.6466666666667,-18.36,12.2466666666667,3.27333942112284,"",
BH-90895,E.lucius,2021-03-09,710,,f,2822,,Muscle,DZB,,,14.8133333333333,-18.1433333333333,14.0966666666667,3.39452376245555,"",
BH-90896,E.lucius,2021-03-08,931,,f,6018,,Muscle,DZB,12.945528,54.434139,13.44,-16.21,15.1,3.23457675753228,"",
BH-90902,E.lucius,2021-04-09,642,,f,1768,,Muscle,Freshwater,13.26737,54.38194,15.245,-17.105,9.03,3.24445028663949,"",
BH-90907,E.lucius,2021-03-24,839,,f,4536,,Muscle,Freshwater,13.26729,54.381931,16.315,-17.325,10.735,3.25350351674343,"",
BH-90911,E.lucius,2021-03-24,719,,f,2915,,Muscle,Freshwater,13.26729,54.381931,15.51,-17.7,9.43,3.24879595590137,"",
BH-90913,E.lucius,2021-04-02,612,,m,1288,,Muscle,Freshwater,13.26729,54.381931,15.115,-17.365,9.425,3.33234770433514,"",
BH-90917,E.lucius,2021-03-24,772,,f,2756,,Muscle,Freshwater,13.26729,54.381931,15.405,-16.92,9.645,3.2237386790687,"",
BH-90921,E.lucius,2021-03-24,800,,f,4020,,Muscle,Freshwater,13.26729,54.381931,16.32,-17.395,10.585,3.2604842293042,"",
BH-90922,E.lucius,2021-03-24,689,,m,2314,,Muscle,Freshwater,13.26729,54.381931,15.95,-16.93,9.51,3.34344980561197,"",
BH-90928,E.lucius,2021-04-02,580,,m,1470,,Muscle,Freshwater,13.26729,54.381931,15.8133333333333,-16.7,10.4666666666667,3.26441351998961,|,
BH-90933,E.lucius,2021-04-09,793,,m,3746,,Muscle,Freshwater,13.26737,54.38194,15.375,-17.0320461142531,10.99,3.53875475605996,"",
BH-90945,E.lucius,2021-04-09,773,,f,3234,,Muscle,Freshwater,13.26737,54.38194,15.01,-17.985,11.19,3.44669094611529,"",
BH-90953,E.lucius,2021-03-26,695,,m,2274,,Muscle,Freshwater,13.26729,54.381931,15.855,-17.4,10.01,3.37726330071812,"",
BH-90955,E.lucius,2021-03-26,664,,f,2288,,Muscle,Freshwater,13.26729,54.381931,14.5,-19.055,9.16,3.36035500323658,"",
BH-90970,E.lucius,2021-04-02,634,,m,1688,,Muscle,Freshwater,13.26729,54.381931,17.2533333333333,-21.3433333333333,11.59,3.20730683491374,|,
BH-90973,E.lucius,2021-04-09,615,,m,1446,,Muscle,Freshwater,13.26737,54.38194,15.54,-17.71,9.55,3.20623671155209,"",
BH-90978,E.lucius,2021-03-26,672,,m,2164,,Muscle,Freshwater,13.26729,54.381931,15.665,-16.505,10.705,3.30952715754063,"",
BH-90981,E.lucius,2021-04-02,745,,m,2798,,Muscle,Freshwater,13.26729,54.381931,17.2333333333333,-17.0033333333333,11.9166666666667,3.31758213422363,|,
BH-91002,E.lucius,2021-03-26,836,,f,4520,,Muscle,Freshwater,13.26729,54.381931,15.77,-16.77,11.025,3.28902391671651,"",
BH-91013,E.lucius,2021-04-01,739,,f,3234,,Muscle,Freshwater,13.740372,54.034922,15.88,-21.7733333333333,10.32,3.26570507708944,|,
BH-91028,E.lucius,2021-03-30,851,,f,3618,,Muscle,Freshwater,13.26737,54.38194,15.035,-17.1,10.33,3.2554479063913,"",
BH-91030,E.lucius,2021-03-30,830,,f,4768,,Muscle,Freshwater,13.26737,54.38194,15.75,-17.235,11.105,3.3442696220655,"",
BH-91037,E.lucius,2021-03-31,552,,m,1190,,Muscle,Freshwater,12.529867,54.331809,14.905,-18.0925009344474,12.07,3.916591921927,"",
BH-91045,E.lucius,2021-04-01,648,,m,1564,,Muscle,Freshwater,13.740372,54.034922,16.4833333333333,-22.25,9.76666666666667,3.16976117622736,|,
BH-91048,E.lucius,2021-04-09,611,,m,1580,,Muscle,Freshwater,13.26737,54.38194,15.06,-17.94,10.24,3.31369293864407,"",
BH-91050,E.lucius,2021-04-01,732,,m,2930,,Muscle,Freshwater,13.740372,54.034922,16.3833333333333,-21.7366666666667,11.1266666666667,3.12866085096535,Added Missing Sequence |,
BH-91050,E.lucius,2021-04-01,732,,m,2930,,Muscle,Freshwater,13.740372,54.034922,16.3833333333333,-21.7366666666667,11.1266666666667,3.12866085096535,|,
BH-91053,E.lucius,2021-04-01,674,,f,2734,,Muscle,Freshwater,13.740372,54.034922,15.0233333333333,-21.8266666666667,11.1033333333333,3.18198426825275,|,
BH-91054,E.lucius,2021-04-02,636,,m,1766,,Muscle,Freshwater,13.26729,54.381931,16.02,-16.9966666666667,12.49,3.31036874471304,|,
BH-91064,E.lucius,2021-03-30,847,,f,4518,,Muscle,Freshwater,13.26737,54.38194,16.48,-17.385,10.91,3.24529076646521,"",
BH-91068,E.lucius,2021-04-01,860,,f,4994,,Muscle,Freshwater,13.740372,54.034922,16.21,-21.83,10.7333333333333,3.24082579695609,|,
BH-91072,E.lucius,2021-03-30,750,,f,3076,,Muscle,Freshwater,13.26737,54.38194,15.145,-17.73,9.45,3.3454617812861,"",
BH-91099,E.lucius,2021-04-09,701,,m,2152,,Muscle,Freshwater,13.26737,54.38194,16.07,-16.9601335837299,10.195,3.66955094871903,"",
BH-91117,E.lucius,2021-04-07,555,,f,1230,,Muscle,Freshwater,,,14.8166666666667,-17.8366666666667,6.42333333333333,3.19988027037887,|,
BH-91130,E.lucius,2021-04-09,695,,m,2116,,Muscle,Freshwater,13.26737,54.38194,16.5,-17.39,10.795,3.26822758902988,"",
BH-91131,E.lucius,2021-04-09,680,,f,2258,,Muscle,Freshwater,13.26737,54.38194,15.385,-17.895,10.735,3.36754966887417,"",
BH-91132,E.lucius,2021-04-09,623,,m,1474,,Muscle,Freshwater,13.26737,54.38194,14.98,-18.3,9.69,3.18060020902802,"",
BH-91139,E.lucius,2021-04-09,792,,m,3958,,Muscle,Freshwater,13.26737,54.38194,14.115,-15.99,9.495,3.34314537272465,"",
BH-91140,E.lucius,2021-04-09,770,,f,2666,,Muscle,Freshwater,13.26737,54.38194,15.64,-17.59,11.03,3.29639566464318,"",
BH-91156,E.lucius,2021-04-09,715,,m,2182,,Muscle,Freshwater,13.26737,54.38194,16.005,-16.925,9.925,3.2959650556415,"",
BH-91168,E.lucius,2021-04-09,793,,m,3698,,Muscle,Freshwater,13.26737,54.38194,16.275,-17.3809065979431,10.845,4.04936415858633,"",
BH-91179,E.lucius,2021-04-09,713,,m,2116,,Muscle,Freshwater,13.26737,54.38194,15.68,-17.09,10.185,3.4860315120665,"",
BH-91181,E.lucius,2021-04-09,594,,m,1380,,Muscle,Freshwater,13.26737,54.38194,15.325,-16.945,9.58,3.33980379003857,"",
BH-91186,E.lucius,2021-04-09,582,,m,1272,,Muscle,Freshwater,13.26737,54.38194,15.655,-17.13,8.7,3.1371135760538,"",
BH-91189,E.lucius,2021-04-09,771,,f,2796,,Muscle,Freshwater,13.26737,54.38194,15.795,-17.445,10.56,3.2456626355714,"",
BH-91190,E.lucius,2021-04-09,709,,m,2450,,Muscle,Freshwater,13.26737,54.38194,15.91,-17.29,9.71,3.38781540352189,"",
BH-91191,E.lucius,2021-04-09,648,,f,2129,,Muscle,Freshwater,13.26737,54.38194,14.96,-17.475,9.98,3.39677487852918,"",
BH-91196,E.lucius,2021-04-09,861,,f,5265,,Muscle,Freshwater,13.26737,54.38194,15.14,-18.55,11.225,3.33174917744198,"",
BH-91200,E.lucius,2020-05-28,480,,f,,,Muscle,WRB,13.20755,54.40947,14.31,-16.705,9.03,3.31117624970466,"",
BH-91328,E.lucius,2021-04-14,1061,,f,8290,,Muscle,Freshwater,12.529867,54.331809,16.4666666666667,-19.25,7.28333333333333,3.21102768532786,|,
BH-91395,E.lucius,2021-06-19,1021,,f,7000,,Muscle,DZB,,,15.5016666666667,-19.2945170918533,11.725,3.69566183862581,|,
BH-91403,E.lucius,2021-06-19,915,,f,5860,,Muscle,DZB,12.89348,54.4049,15.8283333333333,-18.9207851599962,9.65166666666667,3.50068077794547,|,
BH-91410,E.lucius,2021-06-20,922,,f,,,Muscle,DZB,12.89155,54.4042,16.1333333333333,-18.7966666666667,9.27333333333333,3.22308279183425,|,
BH-91413,E.lucius,2021-06-19,811,,f,3620,,Muscle,DZB,12.90487,54.40822,16.412,-18.5132432064856,9.274,3.93533383223233,|,
BH-91413,E.lucius,2021-06-19,811,,f,3620,,Muscle,DZB,12.90487,54.40822,16.412,-18.5132432064856,9.274,3.93533383223233,Only 195 g Amount |,
BH-91415,E.lucius,2021-06-19,862,,f,4000,,Muscle,DZB,12.87037,54.41347,16.245,-17.755,7.86166666666667,3.27250617548239,|,
BH-91423,E.lucius,2021-06-20,731,,m,,,Muscle,DZB,12.89155,54.4042,16.0966666666667,-17.25,8.11,3.30796387354216,not Enough Material for Triplets |,
BH-91424,E.lucius,2021-06-20,1100,,f,9600,,Muscle,DZB,12.91992,54.42032,15.4866666666667,-19.205,9.72166666666667,3.27182586483315,|,
BH-91427,E.lucius,2021-06-19,942,,f,,,Muscle,DZB,12.88802,54.40713,16.345,-18.2616666666667,10.2266666666667,3.37235736862255,|,
BH-91430,E.lucius,2021-06-20,780,,m,,,Muscle,DZB,12.91992,54.42032,15.66,-17.65,7.45333333333333,3.19253275836035,|,
BH-91437,E.lucius,2021-06-19,953,,f,7070,,Muscle,DZB,12.87037,54.41347,15.918,-18.8268398123808,11.58,3.75522734577657,|,
BH-91534,E.lucius,2022-03-29,423,,f,562,,Muscle,Freshwater,13.26734,54.38185,16.3566666666667,-17.9066666666667,10.16,3.36166431415297,"",
BH-91549,E.lucius,2022-03-29,650,,f,2070,,Muscle,Freshwater,13.26734,54.38185,16.0566666666667,-17.4033333333333,10.9133333333333,3.31373723749497,"",
BH-91570,E.lucius,2022-03-29,558,,m,1246,,Muscle,Freshwater,13.26734,54.38185,15.17,-16.87,9.37666666666667,3.25886017518206,"",
BH-91571,E.lucius,2022-03-28,896,,f,4962,,Muscle,Freshwater,12.68648,54.35199,17.6366666666667,-21.85,6.23333333333333,3.21164033916702,"",
BH-91585,E.lucius,2022-03-28,815,,f,3230,,Muscle,Freshwater,12.68648,54.35199,16.84,-21.46,6.65333333333333,3.15950789298873,"",
BH-91588,E.lucius,2022-03-28,615,,m,1372,,Muscle,Freshwater,12.68648,54.35199,17.1633333333333,-23.22,4.45333333333333,3.11717294570954,"",
BH-92990,E.lucius,2022-04-14,802,,f,3152,,Muscle,Freshwater,12.68762,54.36602,18.0433333333333,-22.6466666666667,5.18666666666667,3.31704704612357,"",
BH-92993,E.lucius,2022-04-13,680,,f,2560,,Muscle,Freshwater,13.26726,54.38204,15.6166666666667,-17.6133333333333,11.9,3.26202475340523,"",
BH-92996,E.lucius,2022-04-13,665,,f,1966,,Muscle,Freshwater,13.26726,54.38204,15.9466666666667,-17.5033333333333,10.84,3.19770146841719,"",
BH-93002,E.lucius,2022-04-11,686,,f,2366,,Muscle,Freshwater,13.2674,54.38207,16.2933333333333,-17.7266666666667,10.7566666666667,3.25523495981529,"",
BH-93003,E.lucius,2022-04-14,877,,f,4840,,Muscle,Freshwater,12.68762,54.36602,17.8166666666667,-22.11,6.68666666666667,3.30959286172696,"",
BH-93005,E.lucius,2022-04-13,765,,f,3200,,Muscle,Freshwater,13.26726,54.38204,16.85,-17.5466666666667,10.3566666666667,3.24524171772309,"",
BH-93006,E.lucius,2022-04-13,660,,f,1812,,Muscle,Freshwater,13.26726,54.38204,15.06,-17.37,9.50333333333333,3.23032925549915,"",
BH-93007,E.lucius,2022-04-14,878,,f,4354,,Muscle,Freshwater,12.68762,54.36602,17.51,-22.11,6.08333333333333,3.2931124067607,"",
BH-93015,E.lucius,2022-04-13,652,,f,1702,,Muscle,Freshwater,13.26726,54.38204,15.7533333333333,-17.5,11.03,3.16786825027823,"",
BH-93047,E.lucius,2022-04-12,702,,f,2166,,Muscle,Freshwater,12.68659,54.33628,17.35,-23.9133333333333,2.71,3.28275965616225,"",
BH-93048,E.lucius,2022-04-12,730,,f,2734,,Muscle,Freshwater,12.68659,54.33628,17.7533333333333,-22.4766666666667,4.81333333333333,3.28795130250274,"",
BH-93066,E.lucius,2022-04-14,520,,m,842,,Muscle,Freshwater,12.68762,54.36602,17.6833333333333,-24.4,3.94666666666667,3.19098044922398,"",
BH-93071,E.lucius,2022-04-12,854,,f,,,Muscle,Freshwater,12.68659,54.33628,17.6633333333333,-21.9366666666667,5.03666666666667,3.19860228452114,"",
BH-93097,E.lucius,2022-04-14,636,,m,1756,,Muscle,Freshwater,12.68762,54.36602,15.8333333333333,-21.9266666666667,5.82666666666667,3.23623751242803,"",
BH-93109,E.lucius,2022-04-12,732,,m,2256,,Muscle,Freshwater,12.68659,54.33628,17.0066666666667,-21.9533333333333,6,3.16893409479471,"",
BH-93116,E.lucius,2022-04-14,563,,f,1030,,Muscle,Freshwater,12.68762,54.36602,14.9766666666667,-18.97,4.12666666666667,3.20751272618289,Homogeneity of replicates?,
BH-93116,E.lucius,2022-04-14,563,,f,1030,,Muscle,Freshwater,12.68762,54.36602,14.9766666666667,-18.97,4.12666666666667,3.20751272618289,"",
BH-93132,E.lucius,2022-04-14,862,,f,4632,,Muscle,Freshwater,12.68762,54.36602,17.05,-21.3,6.21,3.26217504408749,"",
BH-93143,E.lucius,2022-04-13,675,,f,2232,,Muscle,Freshwater,13.26726,54.38204,14.09,-17.25,10.99,3.27860815102262,"",
BH-93152,E.lucius,2022-04-13,632,,f,1540,,Muscle,Freshwater,13.26726,54.38204,15.18,-18.5366666666667,10.21,3.25002402787121,"",
BH-93170,E.lucius,2022-04-13,733,,m,2730,,Muscle,Freshwater,13.26726,54.38204,14.1766666666667,-17.22,11.27,3.34197451080142,"",
BH-93172,E.lucius,2022-04-13,745,,f,44,,Muscle,Freshwater,13.26726,54.38204,15.6033333333333,-20.3,9.80666666666667,3.21956198359448,"",
BH-93178,E.lucius,2022-04-14,604,,f,1490,,Muscle,Freshwater,12.68762,54.36602,15.3366666666667,-18.7833333333333,3.34333333333333,3.20929019932668,"",
BH-93190,E.lucius,2022-04-13,621,,f,1534,,Muscle,Freshwater,13.26726,54.38204,15.6166666666667,-17.43,9.87,3.1752679746056,"",
